C0,tau0,tau_eff,HRV_mod,Delta_phi,C,F_res,dphi,tau,F_cap,B,S,zone,C_min,dphi_max_rad,PLV_min,Q_c_min,notes,phi_lock_T,C_hat,theta_C,pi_gate_ok,phi_lock_ok
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.0646464646464646,0.0876181949245288,1.1603315648722714,0.0646464646464646,0.8561159420289856,1.1603315648722714,0.959,0.0411,kohärent,,,,,,2.5683478260869568,0.25199776387094974,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.0792929292929292,0.0876181949245288,0.946002804481852,0.0792929292929292,0.8561159420289856,0.946002804481852,0.9436,0.0565,kohärent,,,,,,2.5683478260869568,0.251731808702548,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.0939393939393939,0.0876181949245288,0.7985077435680149,0.0939393939393939,0.8561159420289856,0.7985077435680149,0.928,0.0721,kohärent,,,,,,2.5683478260869568,0.25141185326209264,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.1085858585858585,0.0876181949245288,0.6908020479239569,0.1085858585858585,0.8561159420289856,0.6908020479239569,0.9124,0.0877,kohärent,,,,,,2.5683478260869568,0.25103796618485436,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.1232323232323232,0.0876181949245288,0.6086985258346342,0.1232323232323232,0.8561159420289856,0.6086985258346342,0.8965,0.1036,kohärent,,,,,,2.5683478260869568,0.25061022767525376,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.1378787878787878,0.0876181949245288,0.5440382428705156,0.1378787878787878,0.8561159420289856,0.5440382428705156,0.8809,0.1192,kohärent,,,,,,2.5683478260869568,0.2501287294896565,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.1525252525252525,0.0876181949245288,0.4917961599458634,0.1525252525252525,0.8561159420289856,0.4917961599458634,0.865,0.1351,kohärent,,,,,,2.5683478260869568,0.24959357491669015,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.1671717171717171,0.0876181949245288,0.4487082788629932,0.1671717171717171,0.8561159420289856,0.4487082788629932,0.8492,0.1509,kohärent,,,,,,2.5683478260869568,0.24900487875508695,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.1818181818181818,0.0876181949245288,0.4125623341768076,0.1818181818181818,0.8561159420289856,0.4125623341768076,0.8335,0.1666,kohärent,,,,,,2.5683478260869568,0.24836276728905815,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.1964646464646464,0.0876181949245288,0.381805759135349,0.1964646464646464,0.8561159420289856,0.381805759135349,0.8175,0.1826,kohärent,,,,,,2.5683478260869568,0.24766737826120383,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.211111111111111,0.0876181949245288,0.3553168428317004,0.211111111111111,0.8561159420289856,0.3553168428317004,0.8019,0.1982,kohärent,,,,,,2.5683478260869568,0.24691886084296505,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.2257575757575757,0.0876181949245288,0.3322649671222611,0.2257575757575757,0.8561159420289856,0.3322649671222611,0.7862,0.2139,regulativ,,,,,,2.5683478260869568,0.24611737560262456,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.2404040404040404,0.0876181949245288,0.312021933411031,0.2404040404040404,0.8561159420289856,0.312021933411031,0.7703,0.2298,regulativ,,,,,,2.5683478260869568,0.24526309447086223,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.255050505050505,0.0876181949245288,0.294103842185447,0.255050505050505,0.8561159420289856,0.294103842185447,0.7546,0.2455,regulativ,,,,,,2.5683478260869568,0.2443562007038735,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.2696969696969696,0.0876181949245288,0.2781319106809939,0.2696969696969696,0.8561159420289856,0.2781319106809939,0.7387,0.2614,regulativ,,,,,,2.5683478260869568,0.24339688884405808,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.2843434343434343,0.0876181949245288,0.2638054001841043,0.2843434343434343,0.8561159420289856,0.2638054001841043,0.7232,0.2769,regulativ,,,,,,2.5683478260869568,0.2423853646782876,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.298989898989899,0.0876181949245288,0.2508825005129235,0.298989898989899,0.8561159420289856,0.2508825005129235,0.7074,0.2927,regulativ,,,,,,2.5683478260869568,0.24132184519376135,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.3136363636363636,0.0876181949245288,0.2391665705372798,0.3136363636363636,0.8561159420289856,0.2391665705372798,0.6913,0.3088,regulativ,,,,,,2.5683478260869568,0.24020655853145917,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.3282828282828282,0.0876181949245288,0.2284960620056166,0.3282828282828282,0.8561159420289856,0.2284960620056166,0.6759,0.3242,regulativ,,,,,,2.5683478260869568,0.23903974393720184,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.3429292929292929,0.0876181949245288,0.2187370254840217,0.3429292929292929,0.8561159420289856,0.2187370254840217,0.66,0.3401,regulativ,,,,,,2.5683478260869568,0.23782165171032918,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.3575757575757575,0.0876181949245288,0.2097774580560039,0.3575757575757575,0.8561159420289856,0.2097774580560039,0.6443,0.3558,regulativ,,,,,,2.5683478260869568,0.236552543150007,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.3722222222222222,0.0876181949245288,0.201522985486636,0.3722222222222222,0.8561159420289856,0.201522985486636,0.6285,0.3716,regulativ,,,,,,2.5683478260869568,0.23523269049917475,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.3868686868686868,0.0876181949245288,0.1938935252005884,0.3868686868686868,0.8561159420289856,0.1938935252005884,0.6126,0.3875,regulativ,,,,,,2.5683478260869568,0.23386237688614483,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.4015151515151515,0.0876181949245288,0.1868206796272336,0.4015151515151515,0.8561159420289856,0.1868206796272336,0.5969,0.4032,regulativ,,,,,,2.5683478260869568,0.23244189626386785,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.4161616161616161,0.0876181949245288,0.1802456799801587,0.4161616161616161,0.8561159420289856,0.1802456799801587,0.5809,0.4192,regulativ,,,,,,2.5683478260869568,0.23097155334687486,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.4308080808080807,0.0876181949245288,0.1741177494767301,0.4308080808080807,0.8561159420289856,0.1741177494767301,0.5652,0.4349,regulativ,,,,,,2.5683478260869568,0.2294516635459117,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.4454545454545454,0.0876181949245288,0.1683927894599214,0.4454545454545454,0.8561159420289856,0.1683927894599214,0.5497,0.4504,regulativ,,,,,,2.5683478260869568,0.22788255290027856,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.46010101010101,0.0876181949245288,0.16303231646943,0.46010101010101,0.8561159420289856,0.16303231646943,0.5339,0.4662,regulativ,,,,,,2.5683478260869568,0.2262645580078896,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.4747474747474747,0.0876181949245288,0.1580025960677135,0.4747474747474747,0.8561159420289856,0.1580025960677135,0.5181,0.482,regulativ,,,,,,2.5683478260869568,0.22459802595306771,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.4893939393939393,0.0876181949245288,0.1532739322019099,0.4893939393939393,0.8561159420289856,0.1532739322019099,0.5023,0.4978,regulativ,,,,,,2.5683478260869568,0.2228833142320897,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.5040404040404041,0.0876181949245288,0.1488200804645799,0.5040404040404041,0.8561159420289856,0.1488200804645799,0.4866,0.5135,regulativ,,,,,,2.5683478260869568,0.22112079067649767,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.5186868686868686,0.0876181949245288,0.1446177607630484,0.5186868686868686,0.8561159420289856,0.1446177607630484,0.4705,0.5296,regulativ,,,,,,2.5683478260869568,0.2193108333741941,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.5333333333333333,0.0876181949245288,0.140646250287548,0.5333333333333333,0.8561159420289856,0.140646250287548,0.4547,0.5454,regulativ,,,,,,2.5683478260869568,0.21745383058833576,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.547979797979798,0.0876181949245288,0.1368870417545168,0.547979797979798,0.8561159420289856,0.1368870417545168,0.4393,0.5608,regulativ,,,,,,2.5683478260869568,0.21555018067404574,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.5626262626262626,0.0876181949245288,0.1333235550302071,0.5626262626262626,0.8561159420289856,0.1333235550302071,0.4239,0.5762,regulativ,,,,,,2.5683478260869568,0.2136002919929602,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.5772727272727273,0.0876181949245288,0.1299408926541126,0.5772727272727273,0.8561159420289856,0.1299408926541126,0.4094,0.5907,regulativ,,,,,,2.5683478260869568,0.21160458282562855,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.591919191919192,0.0876181949245288,0.126725631658405,0.591919191919192,0.8561159420289856,0.126725631658405,0.3956,0.6045,regulativ,,,,,,2.5683478260869568,0.20956348128178606,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.6065656565656565,0.0876181949245288,0.1236656455484186,0.6065656565656565,0.8561159420289856,0.1236656455484186,0.3825,0.6176,regulativ,,,,,,2.5683478260869568,0.20747742520851778,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.6212121212121212,0.0876181949245288,0.1207499514663827,0.6212121212121212,0.8561159420289856,0.1207499514663827,0.3716,0.6285,regulativ,,,,,,2.5683478260869568,0.2053468620963337,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.6358585858585859,0.0876181949245288,0.1179685784778798,0.6358585858585859,0.8561159420289856,0.1179685784778798,0.3583,0.6418,regulativ,,,,,,2.5683478260869568,0.2031722489831755,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.6505050505050505,0.0876181949245288,0.1153124536519027,0.6505050505050505,0.8561159420289856,0.1153124536519027,0.3467,0.6534,regulativ,,,,,,2.5683478260869568,0.2009540523563748,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.6651515151515152,0.0876181949245288,0.112773303191838,0.6651515151515152,0.8561159420289856,0.112773303191838,0.336,0.6641,regulativ,,,,,,2.5683478260869568,0.19869274805258458,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.6797979797979798,0.0876181949245288,0.1103435663474373,0.6797979797979798,0.8561159420289856,0.1103435663474373,0.3258,0.6743,regulativ,,,,,,2.5683478260869568,0.1963888211557052,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.6944444444444444,0.0876181949245288,0.1080163202208369,0.6944444444444444,0.8561159420289856,0.1080163202208369,0.3157,0.6844,regulativ,,,,,,2.5683478260869568,0.19404276589282646,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.7090909090909091,0.0876181949245288,0.1057852138914891,0.7090909090909091,0.8561159420289856,0.1057852138914891,0.3063,0.6938,regulativ,,,,,,2.5683478260869568,0.1916550855282084,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.7237373737373737,0.0876181949245288,0.1036444105398819,0.7237373737373737,0.8561159420289856,0.1036444105398819,0.2972,0.7029,regulativ,,,,,,2.5683478260869568,0.1892262922553237,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.7383838383838384,0.0876181949245288,0.1015885364594054,0.7383838383838384,0.8561159420289856,0.1015885364594054,0.2886,0.7115,regulativ,,,,,,2.5683478260869568,0.1867569070869842,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.753030303030303,0.0876181949245288,0.0996126360185451,0.753030303030303,0.8561159420289856,0.0996126360185451,0.2803,0.7198,regulativ,,,,,,2.5683478260869568,0.18424745974357604,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.7676767676767676,0.0876181949245288,0.0977121317787176,0.7676767676767676,0.8561159420289856,0.0977121317787176,0.2722,0.7279,regulativ,,,,,,2.5683478260869568,0.1816984885394264,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.7823232323232323,0.0876181949245288,0.0958827890920921,0.7823232323232323,0.8561159420289856,0.0958827890920921,0.2646,0.7355,regulativ,,,,,,2.5683478260869568,0.17911054026732723,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.796969696969697,0.0876181949245288,0.0941206846030739,0.796969696969697,0.8561159420289856,0.0941206846030739,0.2572,0.7429,regulativ,,,,,,2.5683478260869568,0.17648417008123965,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.8116161616161616,0.0876181949245288,0.0924221781603302,0.8116161616161616,0.8561159420289856,0.0924221781603302,0.2501,0.75,regulativ,,,,,,2.5683478260869568,0.17381994137720522,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.8262626262626263,0.0876181949245288,0.0907838877161679,0.8262626262626263,0.8561159420289856,0.0907838877161679,0.2432,0.7569,regulativ,,,,,,2.5683478260869568,0.17111842567248903,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.8409090909090909,0.0876181949245288,0.0892026668490394,0.8409090909090909,0.8561159420289856,0.0892026668490394,0.2366,0.7635,regulativ,,,,,,2.5683478260869568,0.16838020248298044,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.8555555555555555,0.0876181949245288,0.0876755845948351,0.8555555555555555,0.8561159420289856,0.0876755845948351,0.2302,0.7699,regulativ,,,,,,2.5683478260869568,0.16560585919887832,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.8702020202020202,0.0876181949245288,0.0861999073149453,0.8702020202020202,0.8561159420289856,0.0861999073149453,0.2241,0.776,regulativ,,,,,,2.5683478260869568,0.162795990958687,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.8848484848484849,0.0876181949245288,0.0847730823650974,0.8848484848484849,0.8561159420289856,0.0847730823650974,0.2182,0.7819,regulativ,,,,,,2.5683478260869568,0.15995120052154993,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.8994949494949495,0.0876181949245288,0.083392723359714,0.8994949494949495,0.8561159420289856,0.083392723359714,0.2124,0.7877,regulativ,,,,,,2.5683478260869568,0.15707209813794892,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.914141414141414,0.0876181949245288,0.0820565968528457,0.914141414141414,0.8561159420289856,0.0820565968528457,0.2069,0.7932,regulativ,,,,,,2.5683478260869568,0.1541593014187961,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.9287878787878788,0.0876181949245288,0.0807626102793098,0.9287878787878788,0.8561159420289856,0.0807626102793098,0.2016,0.7985,regulativ,,,,,,2.5683478260869568,0.15121343520294706,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.9434343434343434,0.0876181949245288,0.0795088010190849,0.9434343434343434,0.8561159420289856,0.0795088010190849,0.1964,0.8037,fragmentiert,,,,,,2.5683478260869568,0.14823513142316358,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.958080808080808,0.0876181949245288,0.0782933264647605,0.958080808080808,0.8561159420289856,0.0782933264647605,0.1914,0.8087,fragmentiert,,,,,,2.5683478260869568,0.14522502897055437,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.9727272727272728,0.0876181949245288,0.0771144549863191,0.9727272727272728,0.8561159420289856,0.0771144549863191,0.1866,0.8135,fragmentiert,,,,,,2.5683478260869568,0.14218377355752335,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,0.9873737373737372,0.0876181949245288,0.0759705577000771,0.9873737373737372,0.8561159420289856,0.0759705577000771,0.1819,0.8182,fragmentiert,,,,,,2.5683478260869568,0.13911201757925476,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.002020202020202,0.0876181949245288,0.0748601009595014,1.002020202020202,0.8561159420289856,0.0748601009595014,0.1774,0.8227,fragmentiert,,,,,,2.5683478260869568,0.13601041997376412,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.0166666666666666,0.0876181949245288,0.0737816394951071,1.0166666666666666,0.8561159420289856,0.0737816394951071,0.1729,0.8272,fragmentiert,,,,,,2.5683478260869568,0.13287964608054664,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.0313131313131312,0.0876181949245288,0.0727338101389083,1.0313131313131312,0.8561159420289856,0.0727338101389083,0.1687,0.8314,fragmentiert,,,,,,2.5683478260869568,0.12972036749785137,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.045959595959596,0.0876181949245288,0.071715326076123,1.045959595959596,0.8561159420289856,0.071715326076123,0.1645,0.8356,fragmentiert,,,,,,2.5683478260869568,0.1265332619386135,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.0606060606060606,0.0876181949245288,0.070724971573167,1.0606060606060606,0.8561159420289856,0.070724971573167,0.1605,0.8396,fragmentiert,,,,,,2.5683478260869568,0.12331901308507474,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.0752525252525251,0.0876181949245288,0.0697615971365198,1.0752525252525251,0.8561159420289856,0.0697615971365198,0.1567,0.8434,fragmentiert,,,,,,2.5683478260869568,0.12007831044212292,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.08989898989899,0.0876181949245288,0.0688241150619327,1.08989898989899,0.8561159420289856,0.0688241150619327,0.1529,0.8472,fragmentiert,,,,,,2.5683478260869568,0.11681184918938295,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.1045454545454545,0.0876181949245288,0.0679114953377461,1.1045454545454545,0.8561159420289856,0.0679114953377461,0.1492,0.8509,fragmentiert,,,,,,2.5683478260869568,0.11352033003209046,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.119191919191919,0.0876181949245288,0.0670227618698785,1.119191919191919,0.8561159420289856,0.0670227618698785,0.1455,0.8546,fragmentiert,,,,,,2.5683478260869568,0.11020445905077958,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.133838383838384,0.0876181949245288,0.066156988999399,1.133838383838384,0.8561159420289856,0.066156988999399,0.1421,0.858,fragmentiert,,,,,,2.5683478260869568,0.10686494754981817,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.1484848484848484,0.0876181949245288,0.0653132982865658,1.1484848484848484,0.8561159420289856,0.0653132982865658,0.1388,0.8613,fragmentiert,,,,,,2.5683478260869568,0.10350251190482271,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.163131313131313,0.0876181949245288,0.0644908555378422,1.163131313131313,0.8561159420289856,0.0644908555378422,0.1356,0.8645,fragmentiert,,,,,,2.5683478260869568,0.10011787340898405,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.1777777777777778,0.0876181949245288,0.0636888680547387,1.1777777777777778,0.8561159420289856,0.0636888680547387,0.1323,0.8678,fragmentiert,,,,,,2.5683478260869568,0.09671175811833985,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.1924242424242424,0.0876181949245288,0.062906582085409,1.1924242424242424,0.8561159420289856,0.062906582085409,0.1293,0.8708,fragmentiert,,,,,,2.5683478260869568,0.09328489669602445,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.207070707070707,0.0876181949245288,0.0621432804617785,1.207070707070707,0.8561159420289856,0.0621432804617785,0.1262,0.8739,fragmentiert,,,,,,2.5683478260869568,0.08983802425553046,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.2217171717171718,0.0876181949245288,0.0613982804066352,1.2217171717171718,0.8561159420289856,0.0613982804066352,0.1235,0.8766,fragmentiert,,,,,,2.5683478260869568,0.0863718802030158,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.2363636363636363,0.0876181949245288,0.0606709314965893,1.2363636363636363,0.8561159420289856,0.0606709314965893,0.12,0.8801,fragmentiert,,,,,,2.5683478260869568,0.0828872080786902,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.251010101010101,0.0876181949245288,0.059960613768127,1.251010101010101,0.8561159420289856,0.059960613768127,0.1182,0.8819,fragmentiert,,,,,,2.5683478260869568,0.07938475539731428,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.2656565656565657,0.0876181949245288,0.0592667359551678,1.2656565656565657,0.8561159420289856,0.0592667359551678,0.1148,0.8853,fragmentiert,,,,,,2.5683478260869568,0.07586527348784647,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.2803030303030305,0.0876181949245288,0.0585887338475939,1.2803030303030305,0.8561159420289856,0.0585887338475939,0.1123,0.8878,fragmentiert,,,,,,2.5683478260869568,0.0723295173322717,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.2949494949494949,0.0876181949245288,0.0579260687611742,1.2949494949494949,0.8561159420289856,0.0579260687611742,0.1096,0.8905,fragmentiert,,,,,,2.5683478260869568,0.06877824540364642,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.3095959595959596,0.0876181949245288,0.0572782261101622,1.3095959595959596,0.8561159420289856,0.0572782261101622,0.1073,0.8928,fragmentiert,,,,,,2.5683478260869568,0.06521221950339419,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.3242424242424242,0.0876181949245288,0.0566447140746188,1.3242424242424242,0.8561159420289856,0.0566447140746188,0.1048,0.8953,fragmentiert,,,,,,2.5683478260869568,0.061632204597888554,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.3388888888888888,0.0876181949245288,0.0560250623552058,1.3388888888888888,0.8561159420289856,0.0560250623552058,0.1024,0.8977,fragmentiert,,,,,,2.5683478260869568,0.05803896865435555,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.3535353535353536,0.0876181949245288,0.0554188210088249,1.3535353535353536,0.8561159420289856,0.0554188210088249,0.1001,0.9,fragmentiert,,,,,,2.5683478260869568,0.054433282476133424,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.3681818181818182,0.0876181949245288,0.0548255593590442,1.3681818181818182,0.8561159420289856,0.0548255593590442,0.0976,0.9025,fragmentiert,,,,,,2.5683478260869568,0.050815919537323825,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.3828282828282827,0.0876181949245288,0.0542448649757672,1.3828282828282827,0.8561159420289856,0.0542448649757672,0.0957,0.9044,fragmentiert,,,,,,2.5683478260869568,0.0471876558168696,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.397474747474747,0.0876181949245288,0.0536763427190642,1.397474747474747,0.8561159420289856,0.0536763427190642,0.0933,0.9068,fragmentiert,,,,,,2.5683478260869568,0.04354926963209589,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.412121212121212,0.0876181949245288,0.0531196138425074,1.412121212121212,0.8561159420289856,0.0531196138425074,0.0913,0.9088,fragmentiert,,,,,,2.5683478260869568,0.03990154147174891,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.426767676767677,0.0876181949245288,0.0525743151517347,1.426767676767677,0.8561159420289856,0.0525743151517347,0.0893,0.9108,fragmentiert,,,,,,2.5683478260869568,0.03624525382857008,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.4414141414141413,0.0876181949245288,0.0520400982143135,1.4414141414141413,0.8561159420289856,0.0520400982143135,0.0872,0.9129,fragmentiert,,,,,,2.5683478260869568,0.03258119103143889,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.456060606060606,0.0876181949245288,0.0515166286172912,1.456060606060606,0.8561159420289856,0.0515166286172912,0.0855,0.9146,fragmentiert,,,,,,2.5683478260869568,0.02891013907712241,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.4707070707070706,0.0876181949245288,0.0510035852691108,1.4707070707070706,0.8561159420289856,0.0510035852691108,0.0835,0.9166,fragmentiert,,,,,,2.5683478260869568,0.02523288546166781,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.4853535353535352,0.0876181949245288,0.0505006597428258,1.4853535353535352,0.8561159420289856,0.0505006597428258,0.0815,0.9186,fragmentiert,,,,,,2.5683478260869568,0.021550219011471933,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7292929292929293,1.5,0.0876181949245288,0.0500075556577948,1.5,0.8561159420289856,0.0500075556577948,0.0797,0.9204,fragmentiert,,,,,,2.5683478260869568,0.017862929714066375,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7464646464646465,0.05,0.0896812272149955,1.5355505663896287,0.05,0.8561159420289856,1.5355505663896287,0.975,0.0251,kohärent,,,,,,2.5683478260869568,0.26229804818453617,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7464646464646465,0.0646464646464646,0.0896812272149955,1.1876523911919787,0.0646464646464646,0.8561159420289856,1.1876523911919787,0.9605,0.0396,kohärent,,,,,,2.5683478260869568,0.2620776744257875,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7464646464646465,0.0792929292929292,0.0896812272149955,0.9682771087425048,0.0792929292929292,0.8561159420289856,0.9682771087425048,0.9458,0.0543,kohärent,,,,,,2.5683478260869568,0.2618010810506497,0.62,False,True
0.120141292209534,0.8561159420289856,0.8561159420289856,0.7464646464646465,0.0939393939393939,0.0896812272149955,0.8173091724331897,0.0939393939393939,0.8561159420289856,0.8173091724331897,0.9303,0.0698,kohärent,,,,,,2.5683478260869568,0.26146832739257614,0.62,False,True
